Hours;Glucose uptake;Glutamate uptake;PO4 uptake;Glucose in medium;Glutamate in medium;PO4 in medium;Biomass;Growth rate;Max PO4 /gDW;Max PO4
13.333333333333334;0.5474944333201001;1.14300668001588;0.13069679800750056;227.08986428445462;389.0621076102263;5.005809944595807;0.14653354544166067;0.128599216192477;204.96917328416512;30.03485966757483
13.5;0.5474944333201001;1.14300668001588;0.13069679800750056;227.07649323438395;389.03419280667856;5.002618033730822;0.1497081278292255;0.128599216192477;200.49484712429458;30.015708202384918
13.666666666666666;0.5474944333201001;1.14300668001588;0.13069679800750056;227.06283250661573;389.00567324165166;4.9993569715736585;0.15295148609541293;0.128599216192477;196.11539969431874;29.99614182944194
13.833333333333334;0.5474944333201001;1.14300668001588;0.13069679800750056;227.04887582541485;388.9765358132641;4.996025259993132;0.15626511023824566;0.128599216192477;191.8288190771209;29.97615155995878
14.0;0.5474944333201001;1.14300668001588;0.13069679800750056;227.03461677908527;388.94676713578815;4.9926213684017275;0.15965052253587353;0.128599216192477;187.63313601857638;29.955728210410353
14.166666666666666;0.5474944333201001;1.14300668001588;0.13069679800750056;227.02004881702442;388.9163535335004;4.98914373305245;0.1631092782459078;0.128599216192477;183.5264230228774;29.93486239831469
14.333333333333334;0.5474944333201001;1.14300668001588;0.13069679800750056;227.005165246714;388.8852810343991;4.985590756320441;0.166642966319906;0.128599216192477;179.5067934670422;29.913544537922633
14.5;0.5474944333201001;1.14300668001588;0.13069679800750056;226.98995923064533;388.85353536378557;4.9819608059690275;0.17025321013333608;0.128599216192477;175.57240073420064;29.89176483581415
14.666666666666666;0.5474944333201001;1.14300668001588;0.13069679800750056;226.97442378317817;388.82110193770615;4.978252214399873;0.17394166823135465;0.128599216192477;171.721437365259;29.869513286399226
14.833333333333334;0.5474944333201001;1.14300668001588;0.13069679800750056;226.95855176733164;388.7879658562526;4.974463277886886;0.17771003509074212;0.128599216192477;167.95213422855366;29.846779667321304
15.0;0.5474944333201001;1.14300668001588;0.13069679800750056;226.94233589150542;388.75411189671684;4.970592255793526;0.18156004189834513;0.128599216192477;164.2627597071125;29.823553534761142
15.166666666666666;0.5474944333201001;1.14300668001588;0.13069679800750056;226.92576870612996;388.71952450659785;4.966637369773156;0.18549345734638323;0.128599216192477;160.65161890315028;29.79982421863892
15.333333333333334;0.5474944333201001;1.14300668001588;0.13069679800750056;226.9088426002442;388.6841877964568;4.96259680295207;0.1895120884449857;0.128599216192477;157.11705285943324;29.775580817712406
15.5;0.5474944333201001;1.14300668001588;0.13069679800750056;226.89154979799912;388.6480855326174;4.958468699094824;0.19361778135233165;0.128599216192477;153.65743779715433;29.75081219456893
15.666666666666666;0.5474944333201001;1.14300668001588;0.13069679800750056;226.8738823550854;388.61120112970815;4.954251161751479;0.19781242222277454;0.128599216192477;150.27118436996977;29.72550697050886
15.833333333333334;0.5474944333201001;1.14300668001588;0.13069679800750056;226.855832155084;388.57351764304303;4.949942253386375;0.20209793807334114;0.128599216192477;146.95673693385362;29.699653520318236
16.0;0.5474944333201001;1.14300668001588;0.13069679800750056;226.8373909057372;388.53501776083715;4.9455399944880245;0.20647629766900266;0.128599216192477;143.71257283243528;29.673239966928133
16.166666666666668;0.5474944333201001;1.14300668001588;0.13069679800750056;226.81855013513947;388.49568379625373;4.9410423626597275;0.2109495124271249;0.128599216192477;140.53720169749155;29.64625417595835
16.333333333333336;0.5474944333201001;1.14300668001588;0.13069679800750056;226.79930118784523;388.45549767927866;4.936447291690483;0.2155196373415129;0.128599216192477;137.4291647642718;29.618683750142882
16.500000000000004;0.5474944333201001;1.14300668001588;0.13069679800750056;226.77963522089263;388.4144409484193;4.93175267060577;0.22018877192647468;0.128599216192477;134.38703420134183;29.59051602363461
16.666666666666668;0.5474944333201001;1.14300668001588;0.13069679800750056;226.75954319974107;388.37249474222324;4.926956342697771;0.22495906118133757;0.128599216192477;131.40941245463836;29.561738056186613
16.833333333333336;0.5474944333201001;1.14300668001588;0.13069679800750056;226.7390158941208;388.32963979061316;4.922056104534575;0.2298326965758604;0.128599216192477;128.4949316054331;29.53233662720744
17.000000000000004;0.5474944333201001;1.14300668001588;0.13069679800750056;226.71804387379242;388.28585640603444;4.917049704947926;0.23481191705699414;0.128599216192477;125.64225274191118;29.502298229687543
17.166666666666668;0.5474944333201001;1.14300668001588;0.13069679800750056;226.69661750421477;388.2411244744105;4.911934843999035;0.2398990100774537;0.128599216192477;122.85006534407542;29.471609063994194
17.333333333333336;0.5474944333201001;1.14300668001588;0.13069679800750056;226.6747269421187;388.1954234459026;4.906709171921986;0.24509631264657314;0.128599216192477;120.11708668169362;29.440255031531905
17.500000000000004;0.5474944333201001;1.14300668001588;0.13069679800750056;226.65236213098515;388.14873232546887;4.9013702880442604;0.25040621240392713;0.128599216192477;117.44206122501272;29.40822172826555
17.666666666666668;0.5474944333201001;1.14300668001588;0.13069679800750056;226.62951279642516;388.10102966321966;4.895915739683864;0.2558311487162121;0.128599216192477;114.82376006796876;29.37549443810317
17.833333333333336;0.5474944333201001;1.14300668001588;0.13069679800750056;226.60616844145983;388.0522935445632;4.890343021022566;0.2613736137978907;0.128599216192477;112.26098036362755;29.34205812613538
18.000000000000004;0.5474944333201001;1.14300668001588;0.13069679800750056;226.58231834169797;388.0025015801381;4.884649571954727;0.26703615385611446;0.128599216192477;109.7525447715973;29.307897431728346
18.166666666666668;0.5474944333201001;1.14300668001588;0.13069679800750056;226.5579515404094;387.9516308955275;4.878832776911188;0.2728213702604509;0.128599216192477;107.2973009171585;29.272996661467115
18.333333333333332;0.5474944333201001;1.14300668001588;0.13069679800750056;226.53305684349132;387.89965812075104;4.872889963657678;0.27873192073795194;0.128599216192477;104.89412086186339;29.237339781946055
18.5;0.5474944333201001;1.14300668001588;0.13069679800750056;226.50762281432588;387.8465593795282;4.86681840206719;0.2847705205941133;0.128599216192477;102.54190058536122;29.200910412403125
18.666666666666668;0.5474944333201001;1.14300668001588;0.13069679800750056;226.48163776852607;387.79231027830974;4.860615302865759;0.29093994396028483;0.128599216192477;100.23955947821167;29.163691817194543
18.833333333333332;0.5474944333201001;1.14300668001588;0.13069679800750056;226.45508976856794;387.7368858950714;4.854277816351077;0.29724302506810624;0.128599216192477;97.98603984545302;29.12566689810645
19.0;0.5474944333201001;1.14300668001588;0.13069679800750056;226.4279666183066;387.6802607678646;4.847803031083333;0.3036826595515521;0.128599216192477;95.78030642069739;29.086818186499986
19.166666666666668;0.5474944333201001;1.14300668001588;0.13069679800750056;226.40025585737322;387.6224088831192;4.841187972547702;0.31026180577718565;0.128599216192477;93.62134589052955;29.047127835286197
19.333333333333332;0.5474944333201001;1.14300668001588;0.13069679800750056;226.37194475545076;387.56330366369303;4.834429601787851;0.3169834862032315;0.128599216192477;91.50816642899103;29.006577610727092
19.5;0.5474944333201001;1.14300668001588;0.13069679800750056;226.34302030642564;387.5029179566622;4.827524814009848;0.3238507887680924;0.128599216192477;89.43979724193552;28.965148884059076
19.666666666666668;0.5474944333201001;1.14300668001588;0.13069679800750056;226.31346922241283;387.44122402084713;4.820470437155816;0.3308668683089473;0.128599216192477;87.4152881210462;28.92282262293488
19.833333333333332;0.5474944333201001;1.14300668001588;0.13069679800750056;226.2832779276513;387.3781935140683;4.813263230446691;0.3380349480110828;0.128599216192477;85.43370900731036;28.879579382680134
